src_event_index,src_id,src_text,src_semantic_rep,src_file_name,src_class,src_type,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_fillable_neighbor,src_neighbors,src_label,src_activity,src_atm_neighbor,src_app,target_event_index,target_id,target_text,target_semantic_rep,target_file_name,target_class,target_type,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_fillable_neighbor,target_neighbors,target_label,target_activity,target_atm_neighbor,target_app
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,view total pay,,Total Bill $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,view total tip,,Total Tip $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,view total per person,,Per person $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,1,edit text tip,,editTextTip,,android.widget.EditText,fillable,,,,,,,wrong,main activity,tip,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,3,button calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,edit text bill,,editTextBill Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,main activity,bill,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,,simple tip calculator,Simple Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,content main,bill,Bill,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button tip minus,,-,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button tip plus,,+,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,content main,tip,Tip (%),,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,edit text tip,,editTextTip,,android.widget.EditText,fillable,,,,,,,wrong,main activity,split,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button split minus,,-,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button split plus,,+,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,content main,split,Split,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,edit text split,,editTextSplit,,android.widget.EditText,fillable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button share,share,Share,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,button copy result,copy,Copy,,android.widget.Button,clickable,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,view total pay,,Total Bill $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,view total tip,,Total Tip $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,view total per person,,Per person $0.00,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,1,edit text tip,,editTextTip,,android.widget.EditText,fillable,,,,,,,wrong,main activity,tip,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,1,content main,test ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,main activity,,a55b2-a53b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,1,edit text split,,editTextSplit,,android.widget.EditText,fillable,,,,,,,wrong,main activity,split,a55b2-a53b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,bill amount et,,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,correct,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,drawer layout,tip calculator,Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,drawer layout,,drawer open,,android.widget.ImageButton,clickable,drawer open,,,,,,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,total bill amount tv,,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,total tip tv,,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,per person bill tv,,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,per person tip tv,,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,tip percent et,,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,guest number et,,guestNumberET # of people,,android.widget.EditText,fillable,,,,,,# of people # of people,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,reset btn,reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
0,et bill total,,etBillTotal,,android.widget.EditText,fillable,,,,,,,correct,main activity,,a55b2,0,calculate btn,calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,1,tip percent et,,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,correct,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,bill amount et,,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,drawer layout,tip calculator,Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,drawer layout,,drawer open,,android.widget.ImageButton,clickable,drawer open,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,total bill amount tv,,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,total tip tv,,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,per person bill tv,,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,per person tip tv,,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,guest number et,,guestNumberET # of people,,android.widget.EditText,fillable,,,,,,# of people # of people,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,reset btn,reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
1,et tip amount,,etTipAmount,,android.widget.EditText,fillable,,,,,,,correct,main activity,tip,a55b2,0,calculate btn,calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,2,guest number et,,guestNumberET # of people,,android.widget.EditText,fillable,,,,,,# of people # of people,correct,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,bill amount et,,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,drawer layout,tip calculator,Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,drawer layout,,drawer open,,android.widget.ImageButton,clickable,drawer open,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,total bill amount tv,,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,total tip tv,,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,per person bill tv,,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,per person tip tv,,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,tip percent et,,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,reset btn,reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
2,et person,,etPerson Enter Bill Info Below!,,android.widget.EditText,fillable,,,,,,Enter Bill Info Below! Enter Bill Info Below!,correct,main activity,person,a55b2,0,calculate btn,calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,3,calculate btn,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,bill amount et,,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,tip calculator,Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,,drawer open,,android.widget.ImageButton,clickable,drawer open,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,test ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,tip,Bill Tip,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,total,Total,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,total bill amount tv,,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,total tip tv,,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,each,Each,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,per person bill tv,,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,per person tip tv,,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,bill,Bill,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,tip percent et,,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,tip percent,Tip percent,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,guest number et,,guestNumberET # of people,,android.widget.EditText,fillable,,,,,,# of people # of people,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,drawer layout,people,# of people,,android.widget.TextView,label,,,,,,,wrong,calculator,,a55b2-a54b2
3,bt calculate,calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,main activity,,a55b2,0,reset btn,reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,calculator,,a55b2-a54b2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,fab,,ic_add,ic add,android.widget.ImageButton,clickable,,,,,,,correct,main activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,total month description,total month expense,Total of month expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,total month,,$90.00 ,,android.widget.Button,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,expense value,,expense_value,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,money,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,,,Navigate up,,android.widget.ImageButton,clickable,navigate,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,expense description,add description,Add a description,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,date picker,,12-08-2020,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,,food,Food,,android.widget.TextView,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,1,save expense,save,Save,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,3,expense description,entertainment,Add a description,,android.widget.EditText,fillable,,,,,Add a description,,wrong,expense activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,expense value,,expense_value,,android.widget.EditText,fillable,,,,,,,correct,expense activity,money,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,0,fab,,ic_add,ic add,android.widget.ImageButton,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,0,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,0,total month description,total month expense,Total of month expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,0,total month,,$90.00 ,,android.widget.Button,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,expense activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,,,Navigate up,,android.widget.ImageButton,clickable,navigate,,,,,,wrong,expense activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,expense description,add description,Add a description,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,date picker,,12-08-2020,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
6,description edittext,,description_edittext,,android.widget.EditText,fillable,,,description,,,,correct,view expense edit activity,,Expense1,1,save expense,save,Save,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,2,expense description,add description,Add a description,,android.widget.EditText,fillable,,,,,Add a description,,correct,expense activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,0,fab,,ic_add,ic add,android.widget.ImageButton,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,0,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,0,total month description,total month expense,Total of month expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,0,total month,,$90.00 ,,android.widget.Button,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,1,expense value,,expense_value,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,money,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,1,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,expense activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,1,,,Navigate up,,android.widget.ImageButton,clickable,navigate,,,,,,wrong,expense activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,1,date picker,,12-08-2020,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
7,amount edittext,,amount_edittext,,android.widget.EditText,fillable,,,amount,,,,correct,view expense edit activity,type,Expense1,1,save expense,save,Save,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,3,save expense,save,Save,,android.widget.Button,clickable,,,,,,,correct,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,0,fab,,ic_add,ic add,android.widget.ImageButton,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,0,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,0,total month description,total month expense,Total of month expenses,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,0,total month,,$90.00 ,,android.widget.Button,clickable,,,,,,,wrong,main activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,expense value,,expense_value,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,money,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,,expense,Expenses,,android.widget.TextView,label,,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,,,Navigate up,,android.widget.ImageButton,clickable,navigate,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,expense description,add description,Add a description,,android.widget.EditText,fillable,,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,date picker,,12-08-2020,,android.widget.Button,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,1,,food,Food,,android.widget.TextView,clickable,,,,,,,wrong,expense activity,,Expense1-Expense2
8,save expense fab,,ic_save_white_24dp save_expense_fab,ic save white dp,android.widget.ImageButton,clickable,,,,,,,correct,view expense edit activity,,Expense1,3,expense description,entertainment,Add a description,,android.widget.EditText,fillable,,,,,Add a description,,wrong,expense activity,,Expense1-Expense2
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,image button,,plusbutton imageButton,plusbutton,android.widget.ImageButton,clickable,,,,,,,correct,main activity,,Expense1-Expense3
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,,,Open navigation drawer,,android.widget.ImageButton,clickable,open navigation drawer,,,,,,wrong,main activity,,Expense1-Expense3
4,fab expand menu button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,view main activity,,Expense1,0,view,today budget,TODAYS BUDGET,,android.widget.TextView,label,,,,,,,wrong,main activity,,Expense1-Expense3
