src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,main activity,bill,drawer layout,,,,,calculator,0.08224512031301856
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,main activity,,tip percent et,,,,,calculator,0.11378515139222145
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,main activity,tip percent,drawer layout,,,,,calculator,0.10395968100056052
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,main activity,,guest number et,,,,,calculator,0.09346671216189861
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,main activity,people,drawer layout,,,,,calculator,0.07032866418982546
a55b2,a55b2-a54b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,main activity,reset,reset btn,,,,,calculator,0.15343440820773444
Expense1,Expense1-Expense2,4,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,fab,,,,,main activity,0.9999999850988388
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,expense,,,,,,main activity,0.9999999701976776
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,total month expense,total month description,,,,,main activity,0.5532700257996718
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,total month,,,,,main activity,0.5469304379075766
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,,expense value,,,,,expense activity,0.31652996595948935
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,expense,,,,,,expense activity,0.5309859979897738
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,,navigate,,,,expense activity,0.5309859979897738
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,add description,expense description,,,,,expense activity,0.3212867109104991
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,date picker,,,,,expense activity,0.3532425267621875
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,view main activity,food,,,,,,expense activity,0.5309859979897738
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,fab expand menu button,,,,,view main activity,save,save expense,,,,,expense activity,0.32561794202774763
Expense1,Expense1-Expense2,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab expand menu button,,,,,view main activity,entertainment,expense description,,,,,expense activity,0.3212867109104991
Expense1,Expense1-Expense2,6,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,,expense value,,,,,expense activity,0.5229985676705837
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,fab,,,,,main activity,0.3026042189449072
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,expense,,,,,,main activity,0.28960357944015414
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,total month expense,total month description,,,,,main activity,0.3835449094573657
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,total month,,,,,main activity,0.30672058276832104
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,description edittext,,,description,,view expense edit activity,expense,,,,,,expense activity,0.5014797929907218
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,,navigate,,,,expense activity,1.0
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,add description,expense description,,,,,expense activity,0.833333303531011
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,date picker,,,,,expense activity,0.5531861111521721
Expense1,Expense1-Expense2,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,save,save expense,,,,,expense activity,0.30995370311817777
Expense1,Expense1-Expense2,7,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,amount edittext,,,amount,,view expense edit activity,add description,expense description,,,,,expense activity,0.4229828864336014
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,fab,,,,,main activity,0.2881237864494324
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,expense,,,,,,main activity,0.41328831017017365
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,total month expense,total month description,,,,,main activity,0.385545551776886
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,total month,,,,,main activity,0.3848553001880646
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,amount,,view expense edit activity,,expense value,,,,,expense activity,0.5975575521588326
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,amount edittext,,,amount,,view expense edit activity,expense,,,,,,expense activity,0.6251645237207413
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,,navigate,,,,expense activity,1.0
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,date picker,,,,,expense activity,0.5584069453179836
Expense1,Expense1-Expense2,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,save,save expense,,,,,expense activity,0.4189304858446121
Expense1,Expense1-Expense2,8,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3,,save expense fab,,,,,view expense edit activity,save,save expense,,,,,expense activity,1.0
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,fab,,,,,main activity,0.7881237864494324
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,expense,,,,,,main activity,0.5762475728988647
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,total month expense,total month description,,,,,main activity,0.3337715771049261
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,total month,,,,,main activity,0.34935525618493557
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,,expense value,,,,,expense activity,0.7784097753465176
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,expense,,,,,,expense activity,1.0
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,,navigate,,,,expense activity,1.0
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,add description,expense description,,,,,expense activity,0.7572402162477374
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,date picker,,,,,expense activity,0.5386912990361452
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,food,,,,,,expense activity,1.0
Expense1,Expense1-Expense2,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,save expense fab,,,,,view expense edit activity,entertainment,expense description,,,,,expense activity,0.7572402162477374
Expense1,Expense1-Expense3,4,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,image button,,,,,main activity,0.7803355865180492
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,,open navigation drawer,,,,main activity,0.9999999701976776
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,today budget,view,,,,,main activity,0.5540811941027641
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,,current money,,,,today budget,main activity,0.555294880643487
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,daily amount,view,,,,,main activity,0.5540811941027641
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,,daily amount,,,,daily amount,main activity,0.5530551634728909
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,image button,,,,,main activity,0.7803355865180492
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,amount,input amount,,,,,input activity,0.35393425077199936
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,,navigate,,,,input activity,0.588329441845417
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,note optional,input note,,,,amount,input activity,0.35114017501473427
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,fab expand menu button,,,,,view main activity,do,do,,,,note optional,input activity,0.3707200028002262
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,test ad,,,,,,input activity,0.588329441845417
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab expand menu button,,,,,view main activity,note optional,input note,,,,,input activity,0.35114017501473427
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab expand menu button,,,,,view main activity,,input amount,,,,,input activity,0.35393425077199936
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,3,,fab expand menu button,,,,,view main activity,do,do,,,,entertainment,input activity,0.3707200028002262
Expense1,Expense1-Expense3,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab expand menu button,,,,,view main activity,entertainment,input note,,,,,input activity,0.35114017501473427
Expense1,Expense1-Expense3,6,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,amount,input amount,,,,,input activity,0.2608772988120715
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,image button,,,,,main activity,0.3495246320962906
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,,open navigation drawer,,,,main activity,0.5762475728988647
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,today budget,view,,,,,main activity,0.3008488081395626
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,,current money,,,,today budget,main activity,0.3284609541296959
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,,daily amount,,,,daily amount,main activity,0.31529794819653034
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,image button,,,,,main activity,0.3495246320962906
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,,navigate,,,,input activity,0.6114373803138733
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,note optional,input note,,,,amount,input activity,0.3000655646125476
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,do,do,,,,note optional,input activity,0.27960063020388287
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,description edittext,,,description,,view expense edit activity,test ad,,,,,,input activity,0.38230694830417633
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,description edittext,,,description,,view expense edit activity,note optional,input note,,,,,input activity,0.3000655646125476
Expense1,Expense1-Expense3,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3,,description edittext,,,description,,view expense edit activity,do,do,,,,entertainment,input activity,0.27960063020388287
Expense1,Expense1-Expense3,7,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,amount edittext,,,amount,,view expense edit activity,note optional,input note,,,,,input activity,0.2796650106708209
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,image button,,,,,main activity,0.3032012339681387
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,,open navigation drawer,,,,main activity,0.5762475728988647
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,today budget,view,,,,,main activity,0.292784941693147
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,,current money,,,,today budget,main activity,0.3901701495051384
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,amount edittext,,,amount,,view expense edit activity,,daily amount,,,,daily amount,main activity,0.5381237864494324
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,amount edittext,,,amount,,view expense edit activity,,image button,,,,,main activity,0.3032012339681387
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,amount,,view expense edit activity,amount,input amount,,,,,input activity,0.7038124601046244
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,,,navigate,,,,input activity,0.6114373803138733
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,amount edittext,,,amount,,view expense edit activity,note optional,input note,,,,amount,input activity,0.2796650106708209
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1,,amount edittext,,,amount,,view expense edit activity,do,do,,,,note optional,input activity,0.32796810070673627
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,amount edittext,,,amount,,view expense edit activity,test ad,,,,,,input activity,0.3550588935613632
Expense1,Expense1-Expense3,7,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3,,amount edittext,,,amount,,view expense edit activity,do,do,,,,entertainment,input activity,0.32796810070673627
Expense1,Expense1-Expense3,8,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3,,save expense fab,,,,,view expense edit activity,do,do,,,,entertainment,input activity,0.4088655859231949
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,image button,,,,,main activity,0.33693302795290947
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,,open navigation drawer,,,,main activity,0.5762475728988647
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,today budget,view,,,,,main activity,0.33418887108564377
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,,current money,,,,today budget,main activity,0.3687448762357235
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,daily amount,view,,,,,main activity,0.33418887108564377
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,save expense fab,,,,,view expense edit activity,,daily amount,,,,daily amount,main activity,0.37449460476636887
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,save expense fab,,,,,view expense edit activity,,image button,,,,,main activity,0.33693302795290947
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,amount,input amount,,,,,input activity,0.38943811878561974
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,,,navigate,,,,input activity,0.6114373803138733
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,save expense fab,,,,,view expense edit activity,note optional,input note,,,,amount,input activity,0.35259051248431206
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1,,save expense fab,,,,,view expense edit activity,do,do,,,,note optional,input activity,0.4088655859231949
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,save expense fab,,,,,view expense edit activity,test ad,,,,,,input activity,0.6114373803138733
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,save expense fab,,,,,view expense edit activity,note optional,input note,,,,,input activity,0.35259051248431206
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,save expense fab,,,,,view expense edit activity,,input amount,,,,,input activity,0.38943811878561974
Expense1,Expense1-Expense3,8,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,save expense fab,,,,,view expense edit activity,entertainment,input note,,,,,input activity,0.35259051248431206
Expense1,Expense1-Expense4,4,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab expand menu button,,,,,view main activity,add expense,btn add expense,,,,,activity record main,0.4551461425920328
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab expand menu button,,,,,view main activity,record,drawer layout,,,,,activity record main,0.5106364140907924
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,week,,,,,,activity record main,0.7134436716636022
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab expand menu button,,,,,view main activity,,drawer layout,open navigation drawer,,,,activity record main,0.5106364140907924
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,short summary,list view,,,,,activity record main,0.4528499140093724
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,dec,tv period,,,,short summary,activity record main,0.40171379564950865
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,total income,list view,,,,dec,activity record main,0.4528499140093724
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,non,tv total income,,,,total income,activity record main,0.41690242414673173
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,total expense,list view,,,,non,activity record main,0.4528499140093724
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,non,tv total expense,,,,total expense,activity record main,0.4173048473894596
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0,,fab expand menu button,,,,,view main activity,non,tv total,,,,non,activity record main,0.4247772494951884
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab expand menu button,,,,,view main activity,add income,btn add income,,,,,activity record main,0.4545127960542838
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,,et price,,,price,,activity record add,0.25413731237252557
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,add expense,,,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,action do,add,,,,activity record add,0.25779476979126537
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,,navigate,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,date,,,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,time,,,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab expand menu button,,,,,view main activity,account,,,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,tv date,,,,,activity record add,0.2723042921473583
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,view main activity,,tv time,,,,,activity record add,0.26570234199364984
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab expand menu button,,,,,view main activity,default,,,,,,activity record add,0.411255086461703
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,,et title,,,title,,activity record add,0.23763922726114592
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab expand menu button,,,,,view main activity,,et category,,,category,,activity record add,0.25343496104081475
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab expand menu button,,,,,view main activity,,et price,,,price,,activity record add,0.25413731237252557
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab expand menu button,,,,,view main activity,entertainment,et title,,,title,,activity record add,0.23763922726114592
Expense1,Expense1-Expense4,4,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4,,fab expand menu button,,,,,view main activity,entertainment,et category,,,category,,activity record add,0.25343496104081475
Expense1,Expense1-Expense4,6,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,description edittext,,,description,,view expense edit activity,,et price,,,price,,activity record add,0.19439851161506438
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,add expense,btn add expense,,,,,activity record main,0.15505654054383436
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,description edittext,,,description,,view expense edit activity,record,drawer layout,,,,,activity record main,0.2010845591624578
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,week,,,,,,activity record main,0.22225979901850224
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,,drawer layout,open navigation drawer,,,,activity record main,0.24557838216423988
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,short summary,list view,,,,,activity record main,0.3280142347017924
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,dec,tv period,,,,short summary,activity record main,0.15525746593872705
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,total income,list view,,,,dec,activity record main,0.2063051238656044
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,non,tv total income,,,,total income,activity record main,0.16714545215169588
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,total expense,list view,,,,non,activity record main,0.2063051238656044
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,non,tv total expense,,,,total expense,activity record main,0.16714545215169588
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,non,tv total,,,,non,activity record main,0.16714545215169588
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,description edittext,,,description,,view expense edit activity,add income,btn add income,,,,,activity record main,0.166523157308499
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,,description edittext,,,description,,view expense edit activity,add expense,,,,,,activity record add,0.2486904083440701
Expense1,Expense1-Expense4,6,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,,description edittext,,,description,,view expense edit activity,,action do,add,,,,activity record add,0.2583675223092238
