src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,w2v
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,tip calculator,action bar title,,,,,1.582807374
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,split bill,split bill,,,,,1.114374644
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,tip percent et,,,,,way,split bill,,,split bill,,1.238194048
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,final bill verify vir,final bill,,,,,1.539339119
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,tip,final tip,,,,,1.652367407
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,total,final,,,,,0.752367407
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,per person,per person,,,,,1.070556146
a54b2,a54b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,thanks tip waiter waitress,signoff,,,,,2.107304227
a54b2,a54b2-a52b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,guest number et,,,,,way,split bill,,,split bill,,1.111095726
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,guest number et,,,,,,bill,,,,,0.549519241
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,tip calculator,action bar title,,,,,1.255257404
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,tip,tip,,,,,0.489091587
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,split bill,split bill,,,,,0.999986154
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,final bill verify vir,final bill,,,,,1.484207332
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,tip,final tip,,,,,1.060159957
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,total,final,,,,,0.594424403
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,per person,per person,,,,,1.029581085
a54b2,a54b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,thanks tip waiter waitress,signoff,,,,,1.751430666
a55b2,a55b2-a52b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,bill,,,,,1
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,tip calculator,action bar title,,,,,1.268878841
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,tip,tip,,,,,0.535662782
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,split bill,split bill,,,,,1.536789143
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,way,split bill,,,split bill,,1.707543492
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,final bill verify vir,final bill,,,,,1.968142185
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,tip,final tip,,,,,1.19451347
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,total,final,,,,,0.9
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,per person,per person,,,,,1.207813632
a55b2,a55b2-a52b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,thanks tip waiter waitress,signoff,,,,,1.643965334
a55b2,a55b2-a52b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et tip amount,,,tip,,,tip,,,,,1
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,bill,,,,,0.557048857
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,tip calculator,action bar title,,,,,1.490132922
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,split bill,split bill,,,,,1.182663953
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,way,split bill,,,split bill,,0.648312211
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,final bill verify vir,final bill,,,,,1.450843495
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,tip,final tip,,,,,1.563871783
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,total,final,,,,,0.668781406
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,per person,per person,,,,,0.982457972
a55b2,a55b2-a52b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,thanks tip waiter waitress,signoff,,,,,1.945873681
a55b2,a55b2-a52b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,et person,,,person,,way,split bill,,,split bill,,0.657050073
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,bill,,,,,0.637315571
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,tip calculator,action bar title,,,,,0.879987878
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,tip,tip,,,,,0.455672926
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,split bill,split bill,,,,,0.868586183
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,final bill verify vir,final bill,,,,,0.930182818
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,tip,final tip,,,,,0.884242263
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,total,final,,,,,0.553163874
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,per person,per person,,,,,1.286707672
a55b2,a55b2-a52b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,thanks tip waiter waitress,signoff,,,,,1.203977215
a54b2,a54b2-a53b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,bill amount et,,,,,,edit text bill,,,bill,,1
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,bill amount et,,,,,simple tip calculator,,,,,,1.438287565
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,bill amount et,,,,,bill,content main,,,,,0.9
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,,button tip minus,,,,,1.37634345
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,,button tip plus,,,,,1.309172595
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,bill amount et,,,,,,edit text tip,,,split,,0.680847764
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,,button split minus,,,,,1.436137989
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,,button split plus,,,,,1.36205771
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,bill amount et,,,,,,edit text split,,,,,1.463714898
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,calculate,button calculate,,,,,1.087127236
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,share,button share,,,,,0.736985421
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,bill amount et,,,,,copy,button copy result,,,,,1.193279949
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,bill amount et,,,,,,view total pay,,,,,1.773417833
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,bill amount et,,,,,,view total tip,,,,,1.454405013
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,bill amount et,,,,,,view total per person,,,,,1.629073092
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,bill amount et,,,,,,edit text tip,,,tip,,0.652940929
a54b2,a54b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,bill amount et,,,,,,edit text split,,,split,,0.680847764
a54b2,a54b2-a53b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,tip percent et,,,,,,edit text tip,,,tip,,1
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,tip percent et,,,,,,edit text bill,,,bill,,0.557048857
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,simple tip calculator,,,,,,1.919025868
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,bill,content main,,,,,0.788596514
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,,button tip minus,,,,,1.846432498
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,,button tip plus,,,,,1.718957645
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,tip percent et,,,,,,edit text tip,,,split,,0.681145191
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,,button split minus,,,,,1.529913488
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,,button split plus,,,,,1.482670802
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,tip percent et,,,,,,edit text split,,,,,1.530676991
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,calculate,button calculate,,,,,1.294646662
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,share,button share,,,,,0.92360183
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,tip percent et,,,,,copy,button copy result,,,,,1.454813808
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,,view total pay,,,,,1.507765737
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,,view total tip,,,,,1.912252995
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,tip percent et,,,,,,view total per person,,,,,1.519067279
a54b2,a54b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,tip percent et,,,,,,edit text split,,,split,,0.681145191
a54b2,a54b2-a53b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,guest number et,,,,,,edit text split,,,split,,0.561576486
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,guest number et,,,,,,edit text bill,,,bill,,0.549519241
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,simple tip calculator,,,,,,1.497421047
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,bill,content main,,,,,0.848870578
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,,button tip minus,,,,,1.323312744
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,,button tip plus,,,,,1.332348034
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,guest number et,,,,,,edit text tip,,,split,,0.561576486
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,,button split minus,,,,,1.349771315
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,,button split plus,,,,,1.302546439
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,guest number et,,,,,,edit text split,,,,,1.494717985
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,calculate,button calculate,,,,,0.849523669
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,share,button share,,,,,1.066733301
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,guest number et,,,,,copy,button copy result,,,,,1.311565876
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,,view total pay,,,,,1.327433744
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,,view total tip,,,,,1.372819027
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,guest number et,,,,,,view total per person,,,,,1.544297907
a54b2,a54b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,guest number et,,,,,,edit text tip,,,tip,,0.543435097
a54b2,a54b2-a53b2,3,correct,android.widget.Button,android.widget.Button,clickable,clickable,3,calculate,calculate btn,,,,,calculate,button calculate,,,,,1
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,calculate btn,,,,,,edit text bill,,,bill,,0.538032711
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,simple tip calculator,,,,,,0.85929209
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,bill,content main,,,,,0.538032711
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,,button tip minus,,,,,0.649376106
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,,button tip plus,,,,,0.585619837
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,tip,content main,,,,,0.650688708
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,calculate btn,,,,,,edit text tip,,,split,,0.669651687
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,,button split minus,,,,,0.649376106
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,,button split plus,,,,,0.602686518
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,split,content main,,,,,0.669651687
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,calculate btn,,,,,,edit text split,,,,,0.669651687
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,share,button share,,,,,0.511222816
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,calculate btn,,,,,copy,button copy result,,,,,0.511222816
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,,view total pay,,,,,0.671717298
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,,view total tip,,,,,0.671717298
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,calculate btn,,,,,,view total per person,,,,,0.671717298
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,calculate,calculate btn,,,,,,edit text tip,,,tip,,0.650688708
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,1,calculate,calculate btn,,,,,test ad,content main,,,,,0.455809206
a54b2,a54b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,calculate,calculate btn,,,,,,edit text split,,,split,,0.669651687
a55b2,a55b2-a53b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,edit text bill,,,bill,,1
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,simple tip calculator,,,,,,1.483174923
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,bill,content main,,,,,0.9
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,,button tip minus,,,,,1.376397899
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,,button tip plus,,,,,1.257188541
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,edit text tip,,,split,,0.707543492
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,,button split minus,,,,,1.425485757
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,,button split plus,,,,,1.358314902
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et bill total,,,,,,edit text split,,,,,1.559679598
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,calculate,button calculate,,,,,1.097595951
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,share,button share,,,,,0.736985421
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et bill total,,,,,copy,button copy result,,,,,1.216013709
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,view total pay,,,,,2.004636428
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,view total tip,,,,,1.685623607
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et bill total,,,,,,view total per person,,,,,1.860291687
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et bill total,,,,,,edit text tip,,,tip,,0.595180869
a55b2,a55b2-a53b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et bill total,,,,,,edit text split,,,split,,0.707543492
a55b2,a55b2-a53b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et tip amount,,,tip,,,edit text tip,,,tip,,1
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,edit text bill,,,bill,,0.557048857
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,simple tip calculator,,,,,,1.826351416
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,bill,content main,,,,,0.788596514
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,,button tip minus,,,,,1.723375002
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,,button tip plus,,,,,1.649294722
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,edit text tip,,,split,,0.648312211
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,,button split minus,,,,,1.406855991
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,,button split plus,,,,,1.332775712
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et tip amount,,,tip,,,edit text split,,,,,0.648312211
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,calculate,button calculate,,,,,1.20028258
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,share,button share,,,,,0.850140765
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et tip amount,,,tip,,copy,button copy result,,,,,1.306435293
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,view total pay,,,,,1.448573783
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,view total tip,,,,,1.853061041
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et tip amount,,,tip,,,view total per person,,,,,1.459875324
a55b2,a55b2-a53b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et tip amount,,,tip,,,edit text split,,,split,,0.648312211
a55b2,a55b2-a53b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,,et person,,,person,,,edit text split,,,split,,0.657050073
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,edit text bill,,,bill,,0.637315571
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,simple tip calculator,,,,,,0.919660726
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,bill,content main,,,,,0.792526165
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,,button tip minus,,,,,0.862381724
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,,button tip plus,,,,,0.809462222
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,edit text tip,,,split,,0.657050073
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,,button split minus,,,,,0.942172426
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,,button split plus,,,,,0.921951199
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,0,,et person,,,person,,,edit text split,,,,,0.657050073
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,calculate,button calculate,,,,,0.773343328
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,share,button share,,,,,0.879351202
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,,et person,,,person,,copy,button copy result,,,,,0.880546153
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,view total pay,,,,,0.894213831
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,view total tip,,,,,0.835854998
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,,et person,,,person,,,view total per person,,,,,1.286707672
a55b2,a55b2-a53b2,2,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,,et person,,,person,,,edit text tip,,,tip,,0.506303251
a55b2,a55b2-a53b2,3,correct,android.widget.Button,android.widget.Button,clickable,clickable,3,calculate,bt calculate,,,,,calculate,button calculate,,,,,1.504643887
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,edit text bill,,,bill,,0.538032711
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,simple tip calculator,,,,,,1.290533495
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,bill,content main,,,,,0.785856235
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,,button tip minus,,,,,1.254019994
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,,button tip plus,,,,,1.190263724
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,tip,content main,,,,,0.785856235
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,edit text tip,,,split,,0.669651687
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,,button split minus,,,,,1.254019994
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0,calculate,bt calculate,,,,,,button split plus,,,,,1.207330406
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,calculate,bt calculate,,,,,split,content main,,,,,0.785856235
a55b2,a55b2-a53b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,0,calculate,bt calculate,,,,,,edit text split,,,,,1.15359202
